https://www.canva.com,https://static.canva.com/static/lib/segment-snippet-4.0.0.min.js,https://static.canva.com/static/lib/,segment-snippet-4.0.0.min.js
https://www.canva.com,https://static.canva.com/static/lib/bluebird-2.3.11.min.js,https://static.canva.com/static/lib/,bluebird-2.3.11.min.js
